NO_OF_SAMPLES	3000
TOT_NO_OF_CHAN	6
FREQUENCY	100.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2018-06-12, 12:03:29	3873.90348709
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Fx	Fy	Fz	Mx	My	Mz
CHANNEL_GAIN	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
0.001984	-0.005951	0.767681	0.013275	0.068513	0.003510	
0.001678	-0.004730	0.767681	0.012055	0.068513	0.003510	
0.002899	-0.005035	0.768597	0.012970	0.067292	0.003510	
0.001984	-0.005646	0.766766	0.013275	0.066987	0.003815	
0.002899	-0.005646	0.767987	0.013275	0.066987	0.003815	
0.002899	-0.005646	0.768292	0.012055	0.066682	0.003510	
0.002899	-0.005035	0.768292	0.012970	0.066072	0.003204	
0.002899	-0.005646	0.766766	0.012970	0.066072	0.003204	
0.002899	-0.005951	0.767681	0.012970	0.064851	0.003510	
0.002899	-0.005951	0.766155	0.012970	0.063935	0.003204	
0.003204	-0.005951	0.766766	0.012360	0.064240	0.003510	
0.003815	-0.005951	0.767071	0.013581	0.062715	0.003510	
0.005035	-0.005646	0.767071	0.013275	0.062104	0.003204	
0.005035	-0.006256	0.766155	0.012970	0.059968	0.002899	
0.003510	-0.005646	0.765240	0.012360	0.059663	0.002899	
0.005341	-0.005951	0.766766	0.013275	0.058747	0.002899	
0.004120	-0.005951	0.766766	0.012360	0.057221	0.001984	
0.004120	-0.006256	0.766766	0.013275	0.058442	0.002289	
0.003815	-0.005035	0.768292	0.012360	0.058137	0.003510	
0.002899	-0.005646	0.769818	0.011749	0.057832	0.003510	
0.002899	-0.005951	0.770428	0.012055	0.057832	0.003815	
0.002289	-0.006256	0.770733	0.012360	0.058442	0.003204	
0.002899	-0.005951	0.770733	0.013275	0.057221	0.003204	
0.004120	-0.005951	0.769818	0.013581	0.057221	0.003815	
0.003204	-0.005951	0.768902	0.012360	0.056306	0.003815	
0.004120	-0.005951	0.768902	0.013275	0.056916	0.003510	
0.003510	-0.005035	0.768902	0.013275	0.056001	0.003510	
0.003815	-0.006256	0.768902	0.013581	0.055695	0.003510	
0.004120	-0.005035	0.768597	0.013581	0.054780	0.003204	
0.005035	-0.005951	0.767987	0.014191	0.055085	0.004425	
0.005035	-0.005646	0.767681	0.014496	0.053559	0.003510	
0.005035	-0.005951	0.767681	0.013275	0.053559	0.003815	
0.005646	-0.006256	0.767071	0.014496	0.052644	0.003815	
0.005646	-0.005951	0.766766	0.015106	0.051728	0.003510	
0.004425	-0.005951	0.766155	0.013581	0.052033	0.004425	
0.005035	-0.005951	0.766766	0.014191	0.050813	0.003204	
0.005646	-0.005646	0.767681	0.014191	0.050813	0.003510	
0.005341	-0.005951	0.767681	0.013581	0.049897	0.003510	
0.004425	-0.006256	0.767071	0.013275	0.049897	0.003204	
0.004425	-0.005951	0.767681	0.013886	0.048981	0.003204	
0.005035	-0.005035	0.766766	0.013581	0.047761	0.002289	
0.005035	-0.005646	0.767071	0.013275	0.047761	0.003510	
0.004425	-0.005646	0.767681	0.013886	0.047761	0.003204	
0.004425	-0.004730	0.767071	0.012970	0.047761	0.003815	
0.005035	-0.005951	0.767987	0.012970	0.047456	0.003204	
0.005035	-0.004730	0.767071	0.013275	0.046235	0.003510	
0.005341	-0.005951	0.768597	0.013886	0.045014	0.002899	
0.005341	-0.006256	0.768902	0.012970	0.045624	0.003510	
0.005646	-0.005035	0.767987	0.013581	0.044404	0.003815	
0.005951	-0.005951	0.769207	0.012360	0.044404	0.003204	
0.007172	-0.006561	0.769818	0.012970	0.044709	0.003204	
0.007172	-0.007782	0.769207	0.013581	0.043793	0.003204	
0.007477	-0.006256	0.768292	0.012970	0.042878	0.002899	
0.007172	-0.005951	0.768902	0.012970	0.043793	0.003510	
0.005646	-0.006256	0.769818	0.012970	0.044099	0.003204	
0.007172	-0.006256	0.768902	0.012970	0.044099	0.003510	
0.007172	-0.005951	0.769207	0.012055	0.042573	0.003204	
0.007172	-0.006561	0.769207	0.012360	0.042573	0.003510	
0.006256	-0.006256	0.767681	0.012055	0.043488	0.003510	
0.005951	-0.005951	0.766461	0.011749	0.043488	0.003204	
0.005951	-0.006561	0.767987	0.011749	0.043488	0.003510	
0.006256	-0.006867	0.767681	0.012055	0.043488	0.003815	
0.005646	-0.006867	0.768292	0.011444	0.043793	0.003815	
0.006256	-0.007172	0.768902	0.011444	0.044099	0.002899	
0.005646	-0.007782	0.768292	0.011444	0.045014	0.003204	
0.004425	-0.006561	0.767987	0.011444	0.044709	0.003510	
0.005035	-0.007172	0.769207	0.011444	0.044709	0.003815	
0.004425	-0.007782	0.767681	0.010529	0.045014	0.005035	
0.005035	-0.007172	0.770123	0.011749	0.046235	0.003204	
0.004425	-0.007172	0.768902	0.011749	0.045930	0.003510	
0.005035	-0.006561	0.768292	0.012360	0.045624	0.003204	
0.005646	-0.007782	0.769818	0.011749	0.045014	0.004120	
0.005035	-0.007782	0.768902	0.012360	0.046235	0.003815	
0.005341	-0.007782	0.767987	0.012055	0.045624	0.003510	
0.005035	-0.007172	0.768292	0.012055	0.045930	0.003510	
0.005341	-0.006256	0.766766	0.012055	0.045624	0.003510	
0.006256	-0.007782	0.766766	0.012055	0.044709	0.004120	
0.005646	-0.007172	0.767681	0.012055	0.045014	0.005035	
0.005341	-0.006256	0.767681	0.012055	0.045624	0.003510	
0.005646	-0.006256	0.767071	0.012055	0.045624	0.003510	
0.005341	-0.006256	0.767987	0.011749	0.046235	0.003815	
0.005341	-0.006256	0.768597	0.012055	0.046235	0.003204	
0.005951	-0.005951	0.767987	0.011444	0.046235	0.004425	
0.005341	-0.006561	0.768292	0.012055	0.046540	0.003815	
0.005035	-0.006256	0.766766	0.012055	0.046235	0.003815	
0.004425	-0.005951	0.767681	0.011444	0.046235	0.002899	
0.004425	-0.006256	0.768292	0.011749	0.045930	0.003815	
0.005035	-0.006561	0.767681	0.012055	0.046540	0.003815	
0.005035	-0.006256	0.767987	0.011749	0.046235	0.003510	
0.004425	-0.005951	0.767987	0.011749	0.046845	0.003510	
0.005035	-0.006256	0.767987	0.011749	0.046845	0.003510	
0.005035	-0.006867	0.767681	0.012055	0.047761	0.003510	
0.003815	-0.006256	0.767681	0.011444	0.046235	0.003815	
0.003815	-0.006256	0.767071	0.011444	0.047761	0.003510	
0.004120	-0.007782	0.767071	0.011444	0.047456	0.003815	
0.004425	-0.008087	0.768292	0.013275	0.045930	0.003204	
0.005341	-0.007172	0.768292	0.013275	0.045624	0.003815	
0.004425	-0.007172	0.768902	0.013275	0.046845	0.003510	
0.005035	-0.007172	0.767681	0.013275	0.045930	0.003510	
0.005341	-0.006256	0.766766	0.013886	0.045624	0.003204	
0.007172	-0.005951	0.767681	0.013581	0.045624	0.003510	
0.007477	-0.005951	0.767987	0.014496	0.045624	0.002899	
0.006256	-0.005646	0.768292	0.014191	0.045624	0.003204	
0.005341	-0.006256	0.767681	0.014191	0.045930	0.003204	
0.005646	-0.005646	0.767681	0.014191	0.045930	0.003204	
0.005646	-0.005646	0.767681	0.015106	0.046235	0.003204	
0.005341	-0.005035	0.767681	0.015412	0.045624	0.001984	
0.005341	-0.005951	0.767681	0.015717	0.046540	0.002289	
0.005341	-0.005951	0.767681	0.016022	0.045930	0.002899	
0.005646	-0.005951	0.768292	0.016327	0.045930	0.002899	
0.005646	-0.005951	0.769207	0.017548	0.048066	0.003815	
0.005341	-0.004425	0.767987	0.016022	0.047761	0.003204	
0.005341	-0.005035	0.768902	0.017243	0.048371	0.002899	
0.005035	-0.005035	0.768902	0.017243	0.049897	0.003815	
0.004120	-0.005035	0.766461	0.017548	0.050507	0.003204	
0.003815	-0.005035	0.767071	0.017243	0.049592	0.002899	
0.004120	-0.005951	0.766766	0.017243	0.050507	0.002899	
0.003204	-0.003815	0.766461	0.017548	0.052644	0.003204	
0.003815	-0.005035	0.766766	0.017548	0.052949	0.003510	
0.003510	-0.003815	0.767987	0.017243	0.054475	0.003204	
0.001984	-0.005646	0.768292	0.016022	0.055695	0.003204	
0.001373	-0.005035	0.767681	0.015106	0.056306	0.003204	
0.000458	-0.005035	0.769207	0.015412	0.058137	0.004425	
-0.000153	-0.006561	0.767987	0.014496	0.058442	0.002289	
-0.000763	-0.006867	0.767071	0.014496	0.059663	0.003204	
-0.000763	-0.008087	0.767681	0.013581	0.060273	0.003204	
0.000458	-0.008392	0.768292	0.013275	0.060578	0.003510	
-0.000153	-0.008698	0.767071	0.013581	0.059968	0.003815	
0.000153	-0.008087	0.768292	0.014191	0.060273	0.003815	
0.001678	-0.009308	0.768292	0.015106	0.059663	0.003815	
0.002289	-0.007782	0.766766	0.015717	0.059052	0.003815	
0.003815	-0.006561	0.767987	0.016022	0.059052	0.003815	
0.003204	-0.005951	0.766461	0.016327	0.058137	0.002899	
0.003204	-0.005951	0.767071	0.016327	0.058747	0.002899	
0.005035	-0.004730	0.767681	0.016938	0.058442	0.003510	
0.004425	-0.004730	0.766461	0.017243	0.057221	0.003510	
0.005341	-0.005646	0.768292	0.017243	0.057221	0.003815	
0.005035	-0.004730	0.768292	0.017243	0.057221	0.005035	
0.005646	-0.005035	0.769207	0.018158	0.056611	0.003815	
0.005341	-0.005646	0.768597	0.017243	0.056611	0.005035	
0.005341	-0.005951	0.768902	0.018158	0.055695	0.003510	
0.005646	-0.005646	0.767987	0.017548	0.055695	0.003815	
0.005341	-0.004730	0.768597	0.017548	0.055085	0.003510	
0.005646	-0.005646	0.767071	0.017853	0.054170	0.003510	
0.005951	-0.005951	0.768292	0.016938	0.054170	0.005035	
0.006256	-0.006256	0.767987	0.016938	0.053864	0.003510	
0.005951	-0.006256	0.767987	0.015717	0.052949	0.003815	
0.005646	-0.006561	0.767987	0.015412	0.053559	0.003510	
0.005951	-0.006561	0.766766	0.015106	0.052644	0.003815	
0.005341	-0.007172	0.768292	0.014496	0.052644	0.003510	
0.005341	-0.007172	0.767681	0.015106	0.052949	0.004425	
0.005341	-0.007782	0.768292	0.014191	0.052644	0.003204	
0.005646	-0.007782	0.768292	0.014496	0.052949	0.005035	
0.007172	-0.007782	0.769207	0.015106	0.052033	0.003815	
0.006256	-0.008087	0.769207	0.015717	0.052644	0.003204	
0.007172	-0.007172	0.768902	0.015717	0.052644	0.003815	
0.007172	-0.006561	0.769207	0.017243	0.051728	0.003815	
0.007782	-0.006561	0.768292	0.015717	0.051728	0.003510	
0.007477	-0.006561	0.768292	0.017548	0.050813	0.003510	
0.007477	-0.006256	0.767681	0.017243	0.051728	0.003510	
0.007782	-0.006256	0.767987	0.017243	0.051118	0.003204	
0.007477	-0.006256	0.766766	0.017853	0.051728	0.003815	
0.007477	-0.005646	0.767987	0.018158	0.051728	0.003204	
0.007782	-0.005035	0.767071	0.018463	0.052338	0.003510	
0.007477	-0.004425	0.767681	0.018463	0.052644	0.003510	
0.005951	-0.003815	0.767071	0.018463	0.052644	0.003510	
0.007172	-0.004425	0.767987	0.019989	0.052949	0.003204	
0.007477	-0.005035	0.766766	0.020905	0.054170	0.003510	
0.006561	-0.005646	0.767681	0.020294	0.053864	0.003204	
0.007172	-0.004730	0.767987	0.021515	0.054780	0.003510	
0.005951	-0.002899	0.767987	0.021210	0.055695	0.003815	
0.007172	-0.002899	0.767681	0.021515	0.056306	0.003204	
0.006256	-0.003204	0.767681	0.022431	0.056611	0.003204	
0.005951	-0.002899	0.767681	0.022431	0.056306	0.003510	
0.005646	-0.001984	0.766461	0.023041	0.058137	0.003815	
0.006256	-0.002594	0.767987	0.022431	0.058442	0.005035	
0.005341	-0.001984	0.767987	0.022126	0.059052	0.003815	
0.005035	-0.003204	0.768902	0.023041	0.059968	0.004425	
0.004120	-0.001984	0.767681	0.021820	0.061799	0.004425	
0.003815	-0.002289	0.768292	0.022126	0.063325	0.003815	
0.004120	-0.003815	0.767681	0.022126	0.064240	0.005035	
0.003510	-0.002899	0.768292	0.022126	0.066072	0.003815	
0.004120	-0.002899	0.767681	0.022431	0.066377	0.003510	
0.003204	-0.002899	0.768292	0.023346	0.067292	0.003510	
0.002899	-0.002899	0.767987	0.021820	0.068513	0.003510	
0.002899	-0.003204	0.767071	0.022431	0.068818	0.002899	
0.003510	-0.003815	0.768902	0.023041	0.070649	0.003815	
0.002289	-0.004425	0.767987	0.022431	0.070954	0.002289	
0.003204	-0.003204	0.767987	0.022431	0.070954	0.003510	
0.002899	-0.003815	0.766155	0.022431	0.072175	0.002899	
0.001984	-0.002899	0.767681	0.022431	0.073091	0.003204	
0.002899	-0.003204	0.767987	0.023041	0.074617	0.002899	
0.002289	-0.002594	0.767071	0.022126	0.074617	0.002899	
0.001984	-0.002899	0.767681	0.022126	0.075532	0.003204	
0.003204	-0.003204	0.768292	0.021210	0.076753	0.002899	
0.001984	-0.002899	0.768292	0.020905	0.078584	0.003204	
0.001678	-0.003815	0.767987	0.020905	0.078889	0.002899	
0.001373	-0.004425	0.768902	0.020905	0.080110	0.003204	
0.000458	-0.005646	0.768902	0.019074	0.080415	0.003815	
0.000153	-0.005646	0.768902	0.019074	0.080720	0.003204	
-0.000153	-0.006561	0.767681	0.017853	0.082246	0.003815	
-0.001068	-0.006256	0.767681	0.017243	0.083162	0.004425	
-0.000153	-0.007782	0.767681	0.016022	0.084688	0.003510	
-0.001984	-0.007172	0.767681	0.016022	0.084688	0.003815	
-0.001984	-0.007782	0.766766	0.014191	0.084993	0.003510	
-0.000763	-0.007172	0.767987	0.014496	0.085603	0.003204	
-0.001068	-0.008392	0.767071	0.014496	0.086519	0.002899	
-0.000763	-0.009003	0.767987	0.014496	0.085603	0.001984	
-0.001678	-0.009308	0.767681	0.014191	0.087434	0.003204	
-0.000458	-0.009308	0.767681	0.015106	0.088655	0.003815	
-0.000153	-0.009003	0.767987	0.015106	0.088350	0.002899	
-0.000763	-0.008087	0.767681	0.015106	0.088960	0.003204	
-0.000153	-0.009003	0.767987	0.014496	0.089570	0.003204	
0.001373	-0.009918	0.768292	0.013581	0.090181	0.003815	
0.001678	-0.009308	0.768292	0.013275	0.090181	0.002289	
0.003510	-0.009003	0.769818	0.013275	0.090181	0.003204	
0.003204	-0.007782	0.766766	0.012360	0.089570	0.003815	
0.001984	-0.007782	0.766155	0.014496	0.090181	0.003510	
0.003510	-0.005951	0.766155	0.014496	0.090486	0.003815	
0.002899	-0.006561	0.766155	0.015412	0.090791	0.003204	
0.001984	-0.006256	0.766461	0.016022	0.092317	0.003510	
0.003204	-0.005035	0.764935	0.016938	0.091402	0.003815	
0.002899	-0.004425	0.766766	0.015717	0.092927	0.003815	
0.002899	-0.004425	0.765240	0.016022	0.093233	0.003510	
0.003204	-0.005646	0.767681	0.016327	0.093538	0.003510	
0.003204	-0.005646	0.767987	0.017243	0.094759	0.003204	
0.002289	-0.005646	0.768902	0.016327	0.096284	0.003204	
0.001373	-0.004730	0.768292	0.017548	0.096590	0.003204	
0.001678	-0.005646	0.768902	0.017853	0.097810	0.004120	
0.000153	-0.005035	0.769207	0.019074	0.097810	0.003204	
-0.000153	-0.004425	0.768292	0.018463	0.097505	0.003204	
-0.001678	-0.004730	0.767681	0.019074	0.099031	0.002899	
-0.001984	-0.004425	0.768902	0.019074	0.100252	0.003510	
-0.002289	-0.004425	0.767681	0.019074	0.099641	0.003204	
-0.001678	-0.003815	0.767681	0.019074	0.100252	0.002899	
-0.002594	-0.004120	0.767681	0.018463	0.100557	0.003204	
-0.002594	-0.002899	0.766766	0.017853	0.100862	0.003510	
-0.003815	-0.004425	0.767681	0.017548	0.101472	0.003510	
-0.004730	-0.004425	0.764935	0.016938	0.100557	0.003510	
-0.005646	-0.005035	0.766155	0.016327	0.101472	0.003815	
-0.006256	-0.004425	0.765850	0.014191	0.101472	0.005341	
-0.006867	-0.004730	0.766155	0.013886	0.101778	0.005035	
-0.005951	-0.005646	0.767681	0.013275	0.101472	0.005341	
-0.006867	-0.005035	0.767071	0.014496	0.101472	0.005341	
-0.007172	-0.006561	0.768292	0.015106	0.101472	0.005951	
-0.005646	-0.006867	0.769818	0.015717	0.100252	0.006256	
-0.004425	-0.006561	0.768902	0.015412	0.100862	0.005646	
-0.004120	-0.006256	0.769207	0.016022	0.098421	0.005951	
-0.001984	-0.005035	0.768597	0.015717	0.099031	0.005035	
-0.001068	-0.004730	0.768902	0.015106	0.097505	0.004425	
-0.001068	-0.005951	0.767987	0.016327	0.096284	0.003204	
0.001373	-0.004730	0.767071	0.016327	0.094453	0.001984	
0.001373	-0.005035	0.766461	0.015717	0.094453	0.001984	
0.000458	-0.005646	0.767681	0.015717	0.092317	0.002289	
0.001373	-0.005951	0.767071	0.016327	0.091707	0.001678	
0.000458	-0.005951	0.766461	0.016327	0.091402	0.001678	
-0.000763	-0.006256	0.766461	0.016938	0.090486	0.001068	
-0.000153	-0.005035	0.766766	0.017243	0.090791	0.001373	
-0.000763	-0.006867	0.766766	0.017548	0.090486	0.000458	
-0.001678	-0.005646	0.767987	0.018158	0.091402	0.000458	
-0.000153	-0.005951	0.767987	0.018463	0.088960	0.000153	
-0.000153	-0.005035	0.767071	0.017548	0.088045	0.001373	
0.000458	-0.004425	0.767681	0.017853	0.087129	0.002899	
0.002289	-0.003815	0.767987	0.017548	0.086519	0.001373	
0.001984	-0.003204	0.766766	0.017243	0.084993	0.001984	
0.003204	-0.002899	0.767681	0.016938	0.084993	0.001678	
0.004120	-0.003204	0.766766	0.018158	0.082856	0.002289	
0.004425	-0.003204	0.767987	0.017243	0.082246	0.001984	
0.004425	-0.002289	0.766766	0.017853	0.080720	0.001984	
0.005646	-0.002289	0.766766	0.017548	0.079194	0.003204	
0.006561	-0.003204	0.768292	0.018158	0.078584	0.003510	
0.005951	-0.002594	0.767071	0.018158	0.078584	0.003510	
0.005951	-0.002594	0.767681	0.017853	0.077974	0.003204	
0.007782	-0.003815	0.767681	0.017548	0.077058	0.003204	
0.006256	-0.002289	0.767071	0.017548	0.076143	0.003815	
0.007172	-0.002899	0.767681	0.017243	0.075532	0.003815	
0.006256	-0.002899	0.766766	0.017243	0.075532	0.005035	
0.007172	-0.001678	0.767681	0.016022	0.076143	0.004425	
0.007172	-0.003204	0.768597	0.016938	0.076448	0.003204	
0.006256	-0.002899	0.768902	0.016327	0.076448	0.004425	
0.005951	-0.002899	0.767987	0.015106	0.076448	0.004425	
0.005646	-0.002899	0.768902	0.013886	0.076143	0.005035	
0.005035	-0.003815	0.768902	0.013886	0.076143	0.005035	
0.004425	-0.004730	0.768292	0.012970	0.076448	0.003815	
0.005035	-0.005951	0.767681	0.012970	0.075532	0.003815	
0.005035	-0.005646	0.766766	0.011444	0.074311	0.003510	
0.005035	-0.006561	0.766155	0.010529	0.075532	0.003510	
0.004120	-0.005951	0.765850	0.009308	0.075532	0.005341	
0.003204	-0.006561	0.766155	0.008087	0.074922	0.003815	
0.003510	-0.006561	0.766461	0.007477	0.075532	0.005035	
0.003204	-0.009003	0.767071	0.006867	0.074922	0.004120	
0.002899	-0.008698	0.766461	0.005951	0.076448	0.005035	
0.002289	-0.008698	0.767681	0.005646	0.075532	0.003815	
0.001373	-0.010224	0.766766	0.004425	0.075532	0.003510	
0.001678	-0.009308	0.768292	0.004120	0.075532	0.004120	
0.001984	-0.009308	0.768292	0.004120	0.075227	0.004120	
0.002289	-0.010224	0.768902	0.003815	0.075532	0.003815	
0.001984	-0.009003	0.768597	0.003510	0.076143	0.004425	
0.002899	-0.009003	0.770733	0.003510	0.076448	0.003815	
0.002289	-0.009308	0.770428	0.003510	0.076143	0.005341	
0.002289	-0.009003	0.768902	0.002289	0.074617	0.005035	
0.002899	-0.008698	0.768902	0.001984	0.073091	0.003815	
0.004120	-0.009308	0.767987	0.002899	0.072786	0.005035	
0.005035	-0.009918	0.767681	0.002899	0.072175	0.005646	
0.005035	-0.009003	0.767071	0.002289	0.071870	0.005035	
0.004425	-0.009308	0.767071	0.002289	0.070649	0.005341	
0.005341	-0.010224	0.767681	0.001984	0.070039	0.005341	
0.005646	-0.010529	0.766155	0.001678	0.069123	0.005341	
0.005646	-0.010529	0.766155	0.002899	0.070039	0.005035	
0.005341	-0.010834	0.766461	0.002899	0.067903	0.005341	
0.005646	-0.011139	0.766155	0.003204	0.066987	0.004425	
0.005646	-0.010529	0.766155	0.003510	0.065766	0.004425	
0.005646	-0.010529	0.766155	0.003510	0.065766	0.003204	
0.005951	-0.010224	0.766155	0.003510	0.064240	0.002899	
0.006256	-0.010224	0.766766	0.003815	0.064240	0.002899	
0.006256	-0.010529	0.766766	0.003204	0.063325	0.003510	
0.005341	-0.011749	0.768292	0.001984	0.064240	0.003204	
0.005646	-0.010224	0.767987	0.002289	0.063020	0.003204	
0.005341	-0.010529	0.768902	0.002289	0.064851	0.003204	
0.005035	-0.010834	0.769207	0.003510	0.064240	0.003510	
0.005035	-0.011749	0.769207	0.002899	0.065156	0.002289	
0.004120	-0.011139	0.770428	0.002289	0.066072	0.003815	
0.003815	-0.010224	0.770428	0.003510	0.066377	0.002289	
0.002899	-0.008698	0.768902	0.003510	0.066072	0.003815	
0.003204	-0.009308	0.770428	0.004120	0.065766	0.003510	
0.005035	-0.009003	0.768902	0.004425	0.065766	0.002899	
0.004120	-0.009003	0.768292	0.004425	0.064851	0.003204	
0.005035	-0.008392	0.767681	0.005341	0.064851	0.003510	
0.005646	-0.008087	0.766766	0.005951	0.064546	0.003815	
0.004425	-0.007172	0.766155	0.005951	0.064240	0.003815	
0.005341	-0.006561	0.765240	0.006256	0.063325	0.004425	
0.005646	-0.007782	0.764935	0.006256	0.062715	0.005035	
0.005951	-0.007172	0.765240	0.007172	0.063325	0.005341	
0.005341	-0.007172	0.766155	0.007782	0.063325	0.005646	
0.005646	-0.007782	0.767681	0.007782	0.063325	0.005341	
0.005341	-0.007172	0.767681	0.007782	0.062409	0.005035	
0.005646	-0.008087	0.768292	0.009308	0.063020	0.005035	
0.005951	-0.007782	0.768902	0.009918	0.062715	0.005035	
0.005035	-0.007172	0.769207	0.009308	0.063325	0.005035	
0.005646	-0.007172	0.768292	0.009308	0.064240	0.003815	
0.005035	-0.007782	0.770123	0.009613	0.064240	0.004425	
0.005035	-0.007172	0.768902	0.009918	0.064851	0.003815	
0.004120	-0.007782	0.769207	0.009613	0.064240	0.003510	
0.005341	-0.006561	0.767987	0.009918	0.063935	0.003510	
0.005035	-0.007172	0.768902	0.009918	0.063325	0.003204	
0.005341	-0.007172	0.767987	0.011139	0.063020	0.003204	
0.005035	-0.007172	0.767071	0.011444	0.063325	0.003204	
0.005035	-0.006561	0.767071	0.011444	0.063325	0.003510	
0.005035	-0.006561	0.766461	0.012055	0.063325	0.003204	
0.005341	-0.006256	0.766155	0.012970	0.064240	0.002899	
0.004425	-0.005951	0.766766	0.013581	0.062715	0.003510	
0.005035	-0.006561	0.767681	0.013581	0.063935	0.002899	
0.005035	-0.006256	0.767071	0.014191	0.062104	0.003204	
0.005341	-0.005951	0.766766	0.015106	0.062715	0.003204	
0.005035	-0.004730	0.767681	0.016022	0.062715	0.003204	
0.005035	-0.004730	0.768902	0.017853	0.063020	0.001984	
0.005646	-0.003815	0.769207	0.020294	0.063325	0.003204	
0.005951	-0.002289	0.768902	0.022126	0.062104	0.002899	
0.005951	-0.000763	0.768902	0.022431	0.062409	0.003204	
0.007172	-0.000153	0.768292	0.024872	0.061799	0.001678	
0.006256	0.002289	0.767681	0.025177	0.060578	0.001984	
0.007172	0.002899	0.766766	0.025483	0.061189	0.002289	
0.007477	0.001373	0.766155	0.025177	0.060578	0.001373	
0.007172	0.001678	0.766766	0.025177	0.059968	0.001678	
0.006256	0.001678	0.766155	0.024872	0.059968	0.001678	
0.004425	0.000458	0.767071	0.024872	0.060883	0.001984	
0.005341	-0.000458	0.768292	0.024262	0.061189	0.001984	
0.003815	-0.000153	0.767987	0.025788	0.062104	0.001984	
0.004120	0.000153	0.768902	0.026093	0.061799	0.001068	
0.004425	-0.000458	0.768597	0.025788	0.062104	0.001373	
0.003510	0.000458	0.767071	0.024872	0.060883	0.001678	
0.004425	-0.001678	0.768902	0.024872	0.061189	0.000458	
0.004120	-0.001984	0.768292	0.023651	0.061189	0.001068	
0.005646	-0.000763	0.767071	0.023651	0.061799	0.001068	
0.005951	-0.001984	0.767071	0.022126	0.061799	0.001678	
0.007172	-0.001678	0.767987	0.022126	0.060883	0.000458	
0.007172	-0.001678	0.766766	0.022431	0.062104	0.001373	
0.005646	-0.001678	0.765240	0.020905	0.060883	0.001373	
0.007172	-0.001678	0.765240	0.021820	0.060578	0.001373	
0.006256	-0.001984	0.766766	0.022126	0.061189	0.001068	
0.007477	-0.002289	0.766461	0.021515	0.062104	0.002289	
0.005951	-0.001068	0.766155	0.021820	0.062104	0.002899	
0.005951	-0.000763	0.766766	0.021210	0.062104	0.002289	
0.005646	-0.002289	0.768292	0.020905	0.062104	0.003510	
0.005341	-0.001984	0.768292	0.019379	0.064240	0.002899	
0.005035	-0.002289	0.768292	0.019684	0.063020	0.003510	
0.004425	-0.003204	0.769207	0.020294	0.064851	0.003510	
0.005035	-0.003204	0.768902	0.018463	0.064546	0.003510	
0.004120	-0.002899	0.767987	0.018158	0.066377	0.003510	
0.005035	-0.003815	0.768292	0.017853	0.066072	0.003204	
0.004120	-0.003815	0.768902	0.017853	0.066377	0.003510	
0.004425	-0.004120	0.767987	0.017853	0.066682	0.005035	
0.003510	-0.003815	0.769818	0.017853	0.067292	0.003815	
0.004425	-0.002899	0.767681	0.017243	0.068208	0.005341	
0.003815	-0.002899	0.766766	0.017243	0.068208	0.005646	
0.003204	-0.004425	0.766155	0.017548	0.068513	0.004120	
0.004120	-0.003815	0.767681	0.016022	0.068818	0.004425	
0.005035	-0.003204	0.767987	0.016327	0.070039	0.005646	
0.005035	-0.002899	0.766766	0.015412	0.070039	0.005341	
0.005035	-0.003815	0.767071	0.014191	0.070649	0.005035	
0.005035	-0.004425	0.767987	0.014496	0.070344	0.005341	
0.005035	-0.003204	0.768292	0.013581	0.072175	0.004425	
0.004425	-0.005035	0.768597	0.013275	0.072480	0.003815	
0.004120	-0.004730	0.767681	0.012970	0.072175	0.004425	
0.003815	-0.004425	0.768597	0.012360	0.073396	0.005646	
0.004120	-0.004425	0.768902	0.011444	0.074311	0.005341	
0.003815	-0.005646	0.768902	0.011444	0.076143	0.005341	
0.003510	-0.005035	0.767071	0.010224	0.076448	0.005646	
0.003204	-0.005951	0.767681	0.009308	0.077363	0.005035	
0.002289	-0.006256	0.767987	0.009918	0.078889	0.005035	
0.001678	-0.005951	0.767987	0.008392	0.080110	0.005341	
0.001373	-0.005951	0.767681	0.009308	0.081331	0.005035	
0.000153	-0.006561	0.767681	0.007782	0.082856	0.005035	
-0.000458	-0.006256	0.766766	0.007782	0.084993	0.003510	
-0.001678	-0.006561	0.768292	0.007172	0.085603	0.003510	
-0.001984	-0.007782	0.768902	0.006867	0.087434	0.003815	
-0.002289	-0.008087	0.768902	0.006256	0.088655	0.003815	
-0.001984	-0.008087	0.767987	0.005341	0.088655	0.004120	
-0.001678	-0.008698	0.767071	0.005951	0.088045	0.003815	
-0.001678	-0.008087	0.766766	0.005646	0.087129	0.003815	
0.000458	-0.008392	0.766155	0.004425	0.087129	0.003510	
-0.001678	-0.008087	0.766766	0.005035	0.086824	0.003510	
-0.000153	-0.009308	0.766766	0.004120	0.086519	0.003510	
-0.000458	-0.008087	0.766461	0.004425	0.084993	0.003510	
-0.000458	-0.008698	0.766155	0.005035	0.084993	0.003510	
0.000458	-0.008698	0.767681	0.005035	0.084688	0.003815	
0.000153	-0.009308	0.767987	0.005035	0.084688	0.003510	
0.001373	-0.008698	0.767681	0.003815	0.084382	0.003815	
0.000458	-0.007782	0.766766	0.004425	0.082856	0.002899	
